id,participant_id,timestamp,pagetime,item,action,message,condition
2434,214,"2017-08-21 16:06:56",0,video_end,ended,NULL,1
2435,214,"2017-08-21 16:07:03",0,next_button,click,NULL,1
2436,214,"2017-08-21 16:08:22",0,video_end,ended,NULL,1
2437,214,"2017-08-21 16:08:25",0,next_button,click,NULL,1
2438,214,"2017-08-21 16:09:14",0,video_end,ended,NULL,1
2439,214,"2017-08-21 16:09:17",0,next_button,click,NULL,1
2440,214,"2017-08-21 16:10:19",0,video_end,ended,NULL,1
2441,214,"2017-08-21 16:10:24",0,next_button,click,NULL,1
2442,214,"2017-08-21 16:12:59",0,video_end,ended,NULL,1
2443,214,"2017-08-21 16:13:06",0,next_button,click,NULL,1
2444,214,"2017-08-21 16:13:47",0,video_end,ended,NULL,1
2445,214,"2017-08-21 16:13:50",0,next_button,click,NULL,1
2446,214,"2017-08-21 16:14:29",0,video_end,ended,NULL,1
2447,214,"2017-08-21 16:14:34",0,full_screen_button,collapsed,NULL,1
2448,214,"2017-08-21 16:14:39",0,next_button,click,NULL,1
2449,214,"2017-08-21 16:15:50",0,video_end,ended,NULL,1
2450,214,"2017-08-21 16:15:52",0,next_button,click,NULL,1
2451,214,"2017-08-21 16:16:07",0,video_end,ended,NULL,1
2452,214,"2017-08-21 16:16:10",0,next_button,click,NULL,1
2453,214,"2017-08-21 16:16:20",0,full_screen_button,fullscreen,NULL,1
2454,214,"2017-08-21 16:16:35",0,play_pause_button,play,NULL,1
2455,214,"2017-08-21 16:16:41",0,select_recipe,mullet,NULL,1
2456,214,"2017-08-21 16:16:49",0,experience_level,not_really,NULL,1
2457,214,"2017-08-21 16:16:51",0,cook_reason,learn,NULL,1
2458,214,"2017-08-21 16:16:53",0,cooking_for,1,NULL,1
2459,214,"2017-08-21 16:16:57",0,confirm_cook,click,NULL,1
2460,214,"2017-08-21 16:17:13",0,video_end,ended,NULL,1
2461,214,"2017-08-21 16:17:38",0,cardView,toggle,NULL,1
2462,214,"2017-08-21 16:17:43",0,next_button,click,NULL,1
2463,208,"2017-08-21 16:23:48",0,play_pause_button,play,NULL,1
2464,208,"2017-08-21 16:24:12",0,select_recipe,mullet,NULL,1
2465,208,"2017-08-21 16:24:33",0,experience_level,lots,NULL,1
2466,208,"2017-08-21 16:24:39",0,cook_reason,dinner,NULL,1
2467,208,"2017-08-21 16:24:42",0,cooking_for,1,NULL,1
2468,208,"2017-08-21 16:25:24",0,confirm_cook,click,NULL,1
2469,208,"2017-08-21 16:25:32",0,next_button,click,NULL,1
2470,208,"2017-08-21 16:25:40",0,back_button,rewind,NULL,1
2471,208,"2017-08-21 16:25:43",0,back_button,rewind,NULL,1
2472,208,"2017-08-21 16:25:45",0,back_button,rewind,NULL,1
2473,208,"2017-08-21 16:25:45",0,back_button,rewind,NULL,1
2474,208,"2017-08-21 16:25:45",0,back_button,rewind,NULL,1
2475,208,"2017-08-21 16:25:50",0,cardView,toggle,NULL,1
2476,208,"2017-08-21 16:25:52",0,back_button,rewind,NULL,1
2477,208,"2017-08-21 16:25:54",0,back_button,rewind,NULL,1
2478,208,"2017-08-21 16:26:04",0,back_button,rewind,NULL,1
2479,208,"2017-08-21 16:26:05",0,back_button,rewind,NULL,1
2480,208,"2017-08-21 16:26:05",0,back_button,rewind,NULL,1
2481,208,"2017-08-21 16:26:17",0,next_button,click,NULL,1
2482,208,"2017-08-21 16:26:20",0,back_button,rewind,NULL,1
2483,208,"2017-08-21 16:26:21",0,back_button,rewind,NULL,1
2484,208,"2017-08-21 16:26:21",0,back_button,rewind,NULL,1
2485,208,"2017-08-21 16:26:22",0,back_button,rewind,NULL,1
2486,208,"2017-08-21 16:26:32",0,back_button,rewind,NULL,1
2487,208,"2017-08-21 16:26:32",0,back_button,rewind,NULL,1
2488,208,"2017-08-21 16:26:40",0,back_button,rewind,NULL,1
2489,208,"2017-08-21 16:26:40",0,back_button,rewind,NULL,1
2490,208,"2017-08-21 16:26:42",0,back_button,rewind,NULL,1
2491,208,"2017-08-21 16:27:33",0,next_button,click,NULL,1
2492,208,"2017-08-21 16:27:44",0,next_button,click,NULL,1
2493,208,"2017-08-21 16:28:29",0,back_button,rewind,NULL,1
2494,208,"2017-08-21 16:28:30",0,back_button,rewind,NULL,1
2495,208,"2017-08-21 16:28:31",0,back_button,rewind,NULL,1
2496,208,"2017-08-21 16:28:31",0,back_button,rewind,NULL,1
2497,208,"2017-08-21 16:28:32",0,back_button,rewind,NULL,1
2498,208,"2017-08-21 16:28:32",0,back_button,rewind,NULL,1
2499,208,"2017-08-21 16:28:35",0,next_button,click,NULL,1
2500,208,"2017-08-21 16:29:55",0,next_button,click,NULL,1
2501,208,"2017-08-21 16:29:56",0,next_button,click,NULL,1
2502,208,"2017-08-21 16:35:22",0,next_button,click,NULL,1
2503,208,"2017-08-21 16:40:18",0,next_button,click,NULL,1
2504,208,"2017-08-21 16:42:56",0,next_button,click,NULL,1
2505,208,"2017-08-21 16:44:31",0,next_button,click,NULL,1
2506,208,"2017-08-21 16:44:46",0,next_button,click,NULL,1
2507,208,"2017-08-21 16:45:28",0,next_button,click,NULL,1
2508,208,"2017-08-21 16:46:41",0,next_button,click,NULL,1
2509,208,"2017-08-21 16:48:45",0,next_button,click,NULL,1
2510,208,"2017-08-21 16:53:16",0,next_button,click,NULL,1
2511,208,"2017-08-21 16:54:39",0,next_button,click,NULL,1
2512,208,"2017-08-21 16:54:54",0,next_button,click,NULL,1
2513,208,"2017-08-21 16:57:19",0,next_button,click,NULL,1
2514,208,"2017-08-21 16:59:05",0,next_button,click,NULL,1
2515,208,"2017-08-21 17:03:15",0,next_button,click,NULL,1
2516,208,"2017-08-21 17:04:04",0,next_button,click,NULL,1
2517,208,"2017-08-21 17:04:08",0,next_button,click,NULL,1
2518,208,"2017-08-21 17:04:39",0,full_screen_button,fullscreen,NULL,1
2519,208,"2017-08-21 17:04:42",0,full_screen_button,collapsed,NULL,1
2534,114,"2017-08-21 17:49:31",0,play_pause_button,play,NULL,2
2536,114,"2017-08-21 17:50:11",0,select_recipe,choc_pots,NULL,2
2537,114,"2017-08-21 17:50:24",0,experience_level,not_really,NULL,2
2538,114,"2017-08-21 17:50:28",0,cook_reason,learn,NULL,2
2539,114,"2017-08-21 17:50:37",0,cooking_for,6,NULL,2
2540,114,"2017-08-21 17:51:02",0,not_quite_button,click,NULL,2
2541,114,"2017-08-21 17:51:08",0,experience_level,not_really,NULL,2
2542,114,"2017-08-21 17:51:11",0,cook_reason,learn,NULL,2
2543,114,"2017-08-21 17:51:15",0,cooking_for,4,NULL,2
2545,101,"2017-08-21 17:51:53",0,play_pause_button,play,NULL,2
2546,101,"2017-08-21 17:51:57",0,play_pause_button,pause,NULL,2
2547,101,"2017-08-21 17:52:01",0,select_recipe,choc_pots,NULL,2
2548,101,"2017-08-21 17:52:05",0,experience_level,not_really,NULL,2
2549,101,"2017-08-21 17:52:10",0,cook_reason,learn,NULL,2
2550,101,"2017-08-21 17:52:16",0,cooking_for,1,NULL,2
2551,101,"2017-08-21 17:52:21",0,confirm_cook,click,NULL,2
2553,101,"2017-08-21 17:52:36",0,play_pause_button,pause,NULL,2
2554,114,"2017-08-21 17:52:53",0,confirm_cook,click,NULL,2
2555,114,"2017-08-21 17:53:25",0,play_pause_button,pause,NULL,2
2556,101,"2017-08-21 17:53:38",0,cardView,toggle,NULL,2
2557,101,"2017-08-21 17:53:40",0,next_button,click,NULL,2
2558,101,"2017-08-21 17:53:43",0,back_button,rewind,NULL,2
2559,101,"2017-08-21 17:53:46",0,cardView,toggle,NULL,2
2560,101,"2017-08-21 17:54:22",0,video_end,ended,NULL,2
2561,101,"2017-08-21 17:54:26",0,next_button,click,NULL,2
2562,101,"2017-08-21 17:54:30",0,play_pause_button,pause,NULL,2
2563,114,"2017-08-21 17:54:44",0,play_pause_button,play,NULL,2
2564,114,"2017-08-21 17:54:47",0,video_end,ended,NULL,2
2565,101,"2017-08-21 17:54:53",0,play_pause_button,play,NULL,2
2566,114,"2017-08-21 17:54:55",0,next_button,click,NULL,2
2567,114,"2017-08-21 17:55:21",0,play_pause_button,pause,NULL,2
2568,101,"2017-08-21 17:55:26",0,video_end,ended,NULL,2
2569,101,"2017-08-21 17:55:34",0,full_screen_button,fullscreen,NULL,2
2570,101,"2017-08-21 17:55:38",0,next_button,click,NULL,2
2571,101,"2017-08-21 17:55:44",0,play_pause_button,pause,NULL,2
2573,101,"2017-08-21 17:56:31",0,play_pause_button,play,NULL,2
2574,101,"2017-08-21 17:56:49",0,play_pause_button,pause,NULL,2
2575,101,"2017-08-21 17:56:50",0,play_pause_button,play,NULL,2
2576,101,"2017-08-21 17:56:53",0,video_end,ended,NULL,2
2577,101,"2017-08-21 17:57:24",0,next_button,click,NULL,2
2578,101,"2017-08-21 17:57:26",0,back_button,rewind,NULL,2
2580,101,"2017-08-21 17:57:52",0,video_end,ended,NULL,2
2581,101,"2017-08-21 17:57:58",0,next_button,click,NULL,2
2585,101,"2017-08-21 17:58:06",0,play_pause_button,pause,NULL,2
2586,101,"2017-08-21 17:58:14",0,play_pause_button,play,NULL,2
2587,101,"2017-08-21 17:58:16",0,play_pause_button,pause,NULL,2
2588,101,"2017-08-21 17:58:40",0,play_pause_button,play,NULL,2
2591,101,"2017-08-21 17:59:59",0,video_end,ended,NULL,2
2592,201,"2017-08-21 18:00:00",0,play_pause_button,play,NULL,1
2594,201,"2017-08-21 18:01:12",0,full_screen_button,fullscreen,NULL,1
2595,201,"2017-08-21 18:01:14",0,select_recipe,mullet,NULL,1
2596,201,"2017-08-21 18:01:18",0,experience_level,not_really,NULL,1
2597,201,"2017-08-21 18:01:20",0,cook_reason,learn,NULL,1
2598,201,"2017-08-21 18:01:27",0,cooking_for,1,NULL,1
2599,201,"2017-08-21 18:01:32",0,not_quite_button,click,NULL,1
2600,201,"2017-08-21 18:01:38",0,experience_level,not_really,NULL,1
2601,201,"2017-08-21 18:01:39",0,cook_reason,dinner,NULL,1
2602,201,"2017-08-21 18:01:41",0,cooking_for,2,NULL,1
2604,201,"2017-08-21 18:01:44",0,confirm_cook,click,NULL,1
2605,201,"2017-08-21 18:01:59",0,video_end,ended,NULL,1
2606,201,"2017-08-21 18:02:07",0,next_button,click,NULL,1
2608,101,"2017-08-21 18:02:36",0,next_button,click,NULL,2
2609,101,"2017-08-21 18:02:39",0,play_pause_button,pause,NULL,2
2610,101,"2017-08-21 18:02:39",0,play_pause_button,play,NULL,2
2611,101,"2017-08-21 18:03:04",0,video_end,ended,NULL,2
2612,101,"2017-08-21 18:03:10",0,next_button,click,NULL,2
2613,201,"2017-08-21 18:03:37",0,video_end,ended,NULL,1
2614,201,"2017-08-21 18:03:41",0,next_button,click,NULL,1
2615,201,"2017-08-21 18:04:08",0,video_end,ended,NULL,1
2616,101,"2017-08-21 18:04:17",0,video_end,ended,NULL,2
2617,114,"2017-08-21 18:04:26",0,next_button,click,NULL,2
2621,114,"2017-08-21 18:04:44",0,play_pause_button,pause,NULL,2
2627,114,"2017-08-21 18:05:46",0,play_pause_button,play,NULL,2
2628,101,"2017-08-21 18:05:47",0,back_button,back,NULL,2
2629,114,"2017-08-21 18:05:52",0,video_end,ended,NULL,2
2630,114,"2017-08-21 18:05:58",0,next_button,click,NULL,2
2632,114,"2017-08-21 18:06:23",0,play_pause_button,pause,NULL,2
2633,101,"2017-08-21 18:06:48",0,video_end,ended,NULL,2
2639,101,"2017-08-21 18:07:30",0,next_button,click,NULL,2
2642,101,"2017-08-21 18:08:22",0,video_end,ended,NULL,2
2643,101,"2017-08-21 18:08:33",0,next_button,click,NULL,2
2646,101,"2017-08-21 18:09:27",0,play_pause_button,pause,NULL,2
2647,201,"2017-08-21 18:09:28",0,next_button,click,NULL,1
2649,114,"2017-08-21 18:09:46",0,next_button,click,NULL,2
2651,201,"2017-08-21 18:09:57",0,play_pause_button,pause,NULL,1
2652,114,"2017-08-21 18:09:59",0,play_pause_button,pause,NULL,2
2657,114,"2017-08-21 18:10:27",0,next_button,click,NULL,2
2658,114,"2017-08-21 18:10:37",0,play_pause_button,pause,NULL,2
2664,201,"2017-08-21 18:12:51",0,play_pause_button,play,NULL,1
2667,101,"2017-08-21 18:13:47",0,next_button,click,NULL,2
2669,101,"2017-08-21 18:13:57",0,cardView,toggle,NULL,2
2670,101,"2017-08-21 18:13:59",0,cardView,toggle,NULL,2
2671,114,"2017-08-21 18:14:08",0,next_button,click,NULL,2
2672,101,"2017-08-21 18:14:53",0,cardView,toggle,NULL,2
2673,101,"2017-08-21 18:14:53",0,cardView,toggle,NULL,2
2674,201,"2017-08-21 18:14:54",0,video_end,ended,NULL,1
2675,101,"2017-08-21 18:14:55",0,next_button,click,NULL,2
2676,114,"2017-08-21 18:14:58",0,video_end,ended,NULL,2
2683,114,"2017-08-21 18:16:11",0,next_button,click,NULL,2
2685,114,"2017-08-21 18:16:27",0,play_pause_button,pause,NULL,2
2687,201,"2017-08-21 18:17:02",0,next_button,click,NULL,1
2689,101,"2017-08-21 18:17:19",0,next_button,click,NULL,2
2691,201,"2017-08-21 18:17:40",0,video_end,ended,NULL,1
2692,114,"2017-08-21 18:18:23",0,next_button,click,NULL,2
2693,114,"2017-08-21 18:18:43",0,play_pause_button,pause,NULL,2
2695,101,"2017-08-21 18:18:52",0,video_end,ended,NULL,2
2696,101,"2017-08-21 18:19:32",0,next_button,click,NULL,2
2708,114,"2017-08-21 18:20:52",0,next_button,click,NULL,2
2709,114,"2017-08-21 18:21:02",0,back_button,back,NULL,2
2710,114,"2017-08-21 18:21:04",0,back_button,rewind,NULL,2
2713,101,"2017-08-21 18:21:38",0,video_end,ended,NULL,2
2714,101,"2017-08-21 18:21:43",0,next_button,click,NULL,2
2717,101,"2017-08-21 18:22:30",0,video_end,ended,NULL,2
2718,101,"2017-08-21 18:22:35",0,next_button,click,NULL,2
2721,114,"2017-08-21 18:22:46",0,video_end,ended,NULL,2
2722,114,"2017-08-21 18:23:00",0,next_button,click,NULL,2
2723,114,"2017-08-21 18:23:13",0,back_button,rewind,NULL,2
2726,114,"2017-08-21 18:24:55",0,video_end,ended,NULL,2
2727,101,"2017-08-21 18:25:01",0,next_button,click,NULL,2
2728,101,"2017-08-21 18:25:02",0,next_button,click,NULL,2
2729,101,"2017-08-21 18:25:03",0,next_button,click,NULL,2
2730,201,"2017-08-21 18:25:42",0,next_button,click,NULL,1
2731,202,"2017-08-21 18:25:45",0,play_pause_button,play,NULL,1
2734,201,"2017-08-21 18:26:27",0,video_end,ended,NULL,1
2735,114,"2017-08-21 18:26:33",0,next_button,click,NULL,2
2736,202,"2017-08-21 18:26:41",0,full_screen_button,fullscreen,NULL,1
2737,202,"2017-08-21 18:27:35",0,select_recipe,mullet,NULL,1
2738,202,"2017-08-21 18:27:40",0,experience_level,lots,NULL,1
2739,202,"2017-08-21 18:27:43",0,cook_reason,learn,NULL,1
2740,202,"2017-08-21 18:27:46",0,cooking_for,1,NULL,1
2741,202,"2017-08-21 18:27:55",0,confirm_cook,click,NULL,1
2742,202,"2017-08-21 18:28:09",0,play_pause_button,pause,NULL,1
2744,202,"2017-08-21 18:28:20",0,play_pause_button,play,NULL,1
2745,202,"2017-08-21 18:28:21",0,video_end,ended,NULL,1
2746,202,"2017-08-21 18:28:24",0,next_button,click,NULL,1
2748,201,"2017-08-21 18:28:38",0,next_button,click,NULL,1
2749,202,"2017-08-21 18:28:41",0,play_pause_button,pause,NULL,1
2750,201,"2017-08-21 18:29:32",0,video_end,ended,NULL,1
2751,201,"2017-08-21 18:29:41",0,next_button,click,NULL,1
2752,202,"2017-08-21 18:29:47",0,next_button,click,NULL,1
2754,201,"2017-08-21 18:29:57",0,video_end,ended,NULL,1
2755,201,"2017-08-21 18:30:09",0,next_button,click,NULL,1
2756,202,"2017-08-21 18:30:09",0,play_pause_button,pause,NULL,1
2757,202,"2017-08-21 18:30:35",0,next_button,click,NULL,1
2759,201,"2017-08-21 18:30:44",0,video_end,ended,NULL,1
2760,202,"2017-08-21 18:30:54",0,play_pause_button,pause,NULL,1
2761,201,"2017-08-21 18:31:02",0,next_button,click,NULL,1
2763,201,"2017-08-21 18:31:21",0,play_pause_button,pause,NULL,1
2764,202,"2017-08-21 18:31:39",0,next_button,click,NULL,1
2765,201,"2017-08-21 18:31:50",0,next_button,click,NULL,1
2766,202,"2017-08-21 18:32:07",0,play_pause_button,pause,NULL,1
2768,201,"2017-08-21 18:32:22",0,video_end,ended,NULL,1
2769,202,"2017-08-21 18:32:48",0,next_button,click,NULL,1
2770,202,"2017-08-21 18:33:08",0,play_pause_button,pause,NULL,1
2771,201,"2017-08-21 18:33:12",0,next_button,click,NULL,1
2773,202,"2017-08-21 18:33:43",0,back_button,back,NULL,1
2774,202,"2017-08-21 18:33:44",0,back_button,rewind,NULL,1
2775,202,"2017-08-21 18:33:47",0,back_button,rewind,NULL,1
2777,201,"2017-08-21 18:34:31",0,video_end,ended,NULL,1
2779,202,"2017-08-21 18:34:55",0,next_button,click,NULL,1
2780,202,"2017-08-21 18:34:58",0,next_button,click,NULL,1
2781,202,"2017-08-21 18:35:05",0,next_button,click,NULL,1
2782,202,"2017-08-21 18:36:00",0,video_end,ended,NULL,1
2784,202,"2017-08-21 18:36:13",0,next_button,click,NULL,1
2785,202,"2017-08-21 18:36:34",0,video_end,ended,NULL,1
2786,202,"2017-08-21 18:36:37",0,next_button,click,NULL,1
2787,202,"2017-08-21 18:36:52",0,play_pause_button,pause,NULL,1
2810,201,"2017-08-21 18:40:43",0,next_button,click,NULL,1
2813,202,"2017-08-21 18:41:02",0,back_button,back,NULL,1
2814,202,"2017-08-21 18:41:05",0,back_button,rewind,NULL,1
2816,202,"2017-08-21 18:41:21",0,video_end,ended,NULL,1
2817,202,"2017-08-21 18:41:27",0,next_button,click,NULL,1
2818,201,"2017-08-21 18:41:32",0,video_end,ended,NULL,1
2819,202,"2017-08-21 18:42:03",0,video_end,ended,NULL,1
2822,202,"2017-08-21 18:44:37",0,next_button,click,NULL,1
2823,201,"2017-08-21 18:44:58",0,next_button,click,NULL,1
2824,202,"2017-08-21 18:45:14",0,video_end,ended,NULL,1
2825,202,"2017-08-21 18:45:44",0,next_button,click,NULL,1
2826,202,"2017-08-21 18:45:59",0,back_button,back,NULL,1
2827,201,"2017-08-21 18:46:00",0,video_end,ended,NULL,1
2828,202,"2017-08-21 18:46:02",0,back_button,rewind,NULL,1
2829,202,"2017-08-21 18:46:38",0,video_end,ended,NULL,1
2830,202,"2017-08-21 18:46:53",0,next_button,click,NULL,1
2831,202,"2017-08-21 18:47:25",0,video_end,ended,NULL,1
2833,202,"2017-08-21 18:47:39",0,next_button,click,NULL,1
2835,201,"2017-08-21 18:48:41",0,next_button,click,NULL,1
2836,202,"2017-08-21 18:48:46",0,play_pause_button,pause,NULL,1
2837,202,"2017-08-21 18:49:33",0,next_button,click,NULL,1
2838,202,"2017-08-21 18:50:37",0,video_end,ended,NULL,1
2839,202,"2017-08-21 18:50:59",0,next_button,click,NULL,1
2840,201,"2017-08-21 18:51:15",0,video_end,ended,NULL,1
2841,202,"2017-08-21 18:52:02",0,video_end,ended,NULL,1
2842,202,"2017-08-21 18:52:06",0,next_button,click,NULL,1
2843,202,"2017-08-21 18:54:41",0,video_end,ended,NULL,1
2844,202,"2017-08-21 18:54:46",0,next_button,click,NULL,1
2845,202,"2017-08-21 18:55:26",0,video_end,ended,NULL,1
2846,202,"2017-08-21 18:55:35",0,next_button,click,NULL,1
2847,202,"2017-08-21 18:56:23",0,video_end,ended,NULL,1
2848,201,"2017-08-21 18:56:24",0,next_button,click,NULL,1
2849,201,"2017-08-21 18:57:02",0,video_end,ended,NULL,1
2850,202,"2017-08-21 18:57:05",0,next_button,click,NULL,1
2853,202,"2017-08-21 18:58:16",0,video_end,ended,NULL,1
2854,201,"2017-08-21 18:58:26",0,next_button,click,NULL,1
2855,202,"2017-08-21 18:58:28",0,next_button,click,NULL,1
2856,202,"2017-08-21 18:58:42",0,video_end,ended,NULL,1
2857,202,"2017-08-21 18:58:48",0,next_button,click,NULL,1
2858,201,"2017-08-21 18:59:04",0,video_end,ended,NULL,1
2859,201,"2017-08-21 19:02:11",0,next_button,click,NULL,1
2860,201,"2017-08-21 19:03:21",0,video_end,ended,NULL,1
2861,201,"2017-08-21 19:03:50",0,next_button,click,NULL,1
2862,201,"2017-08-21 19:04:03",0,video_end,ended,NULL,1
2863,201,"2017-08-21 19:04:13",0,next_button,click,NULL,1
2864,201,"2017-08-21 19:04:29",0,full_screen_button,fullscreen,NULL,1
2865,201,"2017-08-21 19:04:30",0,full_screen_button,collapsed,NULL,1
2874,106,"2017-08-21 19:11:14",0,play_pause_button,play,NULL,2
2875,106,"2017-08-21 19:11:32",0,full_screen_button,fullscreen,NULL,2
2876,106,"2017-08-21 19:11:46",0,select_recipe,choc_pots,NULL,2
2877,106,"2017-08-21 19:11:52",0,experience_level,not_really,NULL,2
2878,106,"2017-08-21 19:12:03",0,cook_reason,dinner,NULL,2
2879,106,"2017-08-21 19:12:07",0,cooking_for,2,NULL,2
2880,106,"2017-08-21 19:12:49",0,not_quite_button,click,NULL,2
2881,106,"2017-08-21 19:12:54",0,experience_level,not_really,NULL,2
2882,106,"2017-08-21 19:12:55",0,cook_reason,dinner,NULL,2
2883,106,"2017-08-21 19:12:57",0,cooking_for,2,NULL,2
2888,106,"2017-08-21 19:13:38",0,confirm_cook,click,NULL,2
2889,106,"2017-08-21 19:14:15",0,video_end,ended,NULL,2
2890,106,"2017-08-21 19:14:30",0,back_button,back,NULL,2
2891,106,"2017-08-21 19:14:31",0,back_button,rewind,NULL,2
2892,106,"2017-08-21 19:14:33",0,back_button,rewind,NULL,2
2893,106,"2017-08-21 19:14:35",0,back_button,rewind,NULL,2
2894,106,"2017-08-21 19:14:37",0,full_screen_button,collapsed,NULL,2
2895,106,"2017-08-21 19:14:41",0,cardView,toggle,NULL,2
2896,106,"2017-08-21 19:14:43",0,full_screen_button,fullscreen,NULL,2
2897,106,"2017-08-21 19:14:44",0,full_screen_button,collapsed,NULL,2
2898,106,"2017-08-21 19:14:45",0,back_button,rewind,NULL,2
2899,106,"2017-08-21 19:14:46",0,back_button,rewind,NULL,2
2900,106,"2017-08-21 19:14:46",0,back_button,rewind,NULL,2
2904,105,"2017-08-21 19:36:24",0,play_pause_button,play,NULL,2
2905,105,"2017-08-21 19:55:10",0,full_screen_button,fullscreen,NULL,2
2906,105,"2017-08-21 19:55:14",0,full_screen_button,collapsed,NULL,2
2907,105,"2017-08-21 19:55:21",0,play_pause_button,play,NULL,2
2908,105,"2017-08-21 19:55:51",0,select_recipe,choc_pots,NULL,2
2909,105,"2017-08-21 19:56:32",0,experience_level,not_really,NULL,2
2910,105,"2017-08-21 19:56:40",0,cook_reason,learn,NULL,2
2911,105,"2017-08-21 19:56:55",0,cooking_for,2,NULL,2
2912,105,"2017-08-21 19:57:52",0,confirm_cook,click,NULL,2
2913,105,"2017-08-21 19:58:28",0,video_end,ended,NULL,2
2914,105,"2017-08-21 19:59:31",0,next_button,click,NULL,2
2915,105,"2017-08-21 20:00:06",0,video_end,ended,NULL,2
2916,105,"2017-08-21 20:02:19",0,back_button,back,NULL,2
2917,105,"2017-08-21 20:02:19",0,back_button,rewind,NULL,2
2918,105,"2017-08-21 20:02:20",0,back_button,rewind,NULL,2
2919,105,"2017-08-21 20:02:22",0,back_button,rewind,NULL,2
2920,105,"2017-08-21 20:02:30",0,back_button,rewind,NULL,2
2921,105,"2017-08-21 20:02:39",0,play_pause_button,play,NULL,2
2922,105,"2017-08-21 20:02:49",0,select_recipe,choc_pots,NULL,2
2923,105,"2017-08-21 20:02:53",0,experience_level,not_really,NULL,2
2924,105,"2017-08-21 20:02:54",0,cook_reason,learn,NULL,2
2925,105,"2017-08-21 20:02:57",0,cooking_for,2,NULL,2
2926,105,"2017-08-21 20:03:03",0,confirm_cook,click,NULL,2
2927,105,"2017-08-21 20:03:05",0,next_button,click,NULL,2
2928,105,"2017-08-21 20:03:39",0,video_end,ended,NULL,2
2929,105,"2017-08-21 20:03:58",0,next_button,click,NULL,2
2930,105,"2017-08-21 20:04:22",0,video_end,ended,NULL,2
2931,105,"2017-08-21 20:04:50",0,next_button,click,NULL,2
2932,105,"2017-08-21 20:06:18",0,play_pause_button,pause,NULL,2
2933,105,"2017-08-21 20:06:46",0,play_pause_button,play,NULL,2
2934,105,"2017-08-21 20:06:52",0,video_end,ended,NULL,2
2935,105,"2017-08-21 20:07:20",0,next_button,click,NULL,2
2936,105,"2017-08-21 20:07:41",0,video_end,ended,NULL,2
2937,105,"2017-08-21 20:08:42",0,next_button,click,NULL,2
2938,105,"2017-08-21 20:09:45",0,video_end,ended,NULL,2
2939,105,"2017-08-21 20:10:09",0,next_button,click,NULL,2
2940,105,"2017-08-21 20:10:57",0,video_end,ended,NULL,2
2941,105,"2017-08-21 20:11:15",0,next_button,click,NULL,2
2942,105,"2017-08-21 20:12:05",0,play_pause_button,pause,NULL,2
2943,105,"2017-08-21 20:13:07",0,play_pause_button,play,NULL,2
2944,105,"2017-08-21 20:13:14",0,video_end,ended,NULL,2
2945,105,"2017-08-21 20:13:17",0,next_button,click,NULL,2
2946,105,"2017-08-21 20:15:01",0,video_end,ended,NULL,2
2947,105,"2017-08-21 20:15:06",0,next_button,click,NULL,2
2948,105,"2017-08-21 20:17:35",0,video_end,ended,NULL,2
2949,105,"2017-08-21 20:17:47",0,next_button,click,NULL,2
2952,105,"2017-08-21 20:19:18",0,video_end,ended,NULL,2
2953,105,"2017-08-21 20:19:23",0,next_button,click,NULL,2
2954,105,"2017-08-21 20:21:27",0,video_end,ended,NULL,2
2955,105,"2017-08-21 20:21:32",0,next_button,click,NULL,2
2956,105,"2017-08-21 20:22:14",0,video_end,ended,NULL,2
2957,105,"2017-08-21 20:22:22",0,next_button,click,NULL,2
2958,105,"2017-08-21 20:28:20",0,cardView,toggle,NULL,2
2959,105,"2017-08-21 20:28:22",0,cardView,toggle,NULL,2
2963,105,"2017-08-21 20:43:39",0,video_end,ended,NULL,2
2964,105,"2017-08-21 20:43:43",0,next_button,click,NULL,2
2965,105,"2017-08-21 20:44:10",0,video_end,ended,NULL,2
2966,105,"2017-08-21 20:44:21",0,next_button,click,NULL,2
2967,105,"2017-08-21 20:44:58",0,video_end,ended,NULL,2
2968,105,"2017-08-21 20:45:02",0,next_button,click,NULL,2
2969,214,"2017-08-21 20:48:07",0,play_pause_button,play,NULL,1
2970,214,"2017-08-21 20:48:24",0,select_recipe,mullet,NULL,1
2971,214,"2017-08-21 20:48:30",0,experience_level,not_really,NULL,1
2972,214,"2017-08-21 20:48:32",0,cook_reason,learn,NULL,1
2973,214,"2017-08-21 20:48:34",0,cooking_for,1,NULL,1
2974,214,"2017-08-21 20:48:36",0,confirm_cook,click,NULL,1
2975,214,"2017-08-21 20:48:42",0,cardView,toggle,NULL,1
2976,214,"2017-08-21 20:48:43",0,next_button,click,NULL,1
2977,214,"2017-08-21 20:48:47",0,next_button,click,NULL,1
2978,214,"2017-08-21 20:48:50",0,next_button,click,NULL,1
2979,214,"2017-08-21 20:48:56",0,next_button,click,NULL,1
2980,214,"2017-08-21 20:48:59",0,next_button,click,NULL,1
2981,214,"2017-08-21 20:49:09",0,next_button,click,NULL,1
2982,214,"2017-08-21 20:49:11",0,next_button,click,NULL,1
2983,214,"2017-08-21 20:49:13",0,next_button,click,NULL,1
2984,214,"2017-08-21 20:49:15",0,next_button,click,NULL,1
2985,214,"2017-08-21 20:49:17",0,next_button,click,NULL,1
2986,214,"2017-08-21 20:49:20",0,next_button,click,NULL,1
2987,214,"2017-08-21 20:49:26",0,next_button,click,NULL,1
2988,214,"2017-08-21 20:49:29",0,next_button,click,NULL,1
